,10000,15000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,60000,65000,70000,75000,80000,85000,90000,95000,100000,105000,110000,115000,120000,140000,160000,200000
2023-06-22,0,0,0,0,1502.6855,1774.75245,0,0,2818.420654,0,0,0,0,0,5839.45245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-23,209.86756000000003,631.21468,0,0,1461.269595,0,0,0,2411.84251,2794.8384,3283.57578,0,4148.84025,0,5013.82872,0,6140.178225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19834.73222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-24,399.22922,689.76765,0,0,1673.964775,0,0,0,0,0,0,0,0,0,0,5817.2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5012.785470000001,5875.40829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-26,259.32777500000003,649.05404,0,0,0,1726.868175,0,2304.09738,2628.094,3010.907,3395.889,3818.436655,4286.28278,4759.64888,5306.706999999999,5846.107575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-27,0,0,0,0,0,1755.41408,2027.81463,2330.57132,0,2973.12469,0,3688.5792,0,0,5222.2572,5700.07368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-28,256.965115,665.4329,0,0,1515.5280000000002,1758.965715,0,0,0,0,0,0,0,0,5432.020965,5886.95074,6509.602035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,213.61473,0,0,0,1471.8859200000002,0,1841.9016,0,0,2873.24912,0,0,4050.724920000001,4526.5095,0,5553.891979999999,0,0,0,7980.928800000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,228.624375,0,0,0,0,0,0,1982.168205,2484.18253,2837.3994,3280.627665,3737.96,3971.10714,0,5245.871749999999,0,0,6550.7511,0,7658.568225,0,9067.087575,10163.48967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,3913.86624,0,0,5569.67684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-02,213.83943,0,0,0,1252.2154400000002,1481.27924,1711.34488,0,0,0,0,0,3933.9969,0,0,0,6154.782205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-03,185.84328,0,0,0,1286.62002,1440.249615,0,2040.748675,0,2631.4164,0,0,3805.8632,0,0,0,5979.57574,0,0,7638.5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
