date,10000,15000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,72000,74000,75000,78000,80000,85000,90000,95000,100000,105000,110000,115000,120000,140000,160000,200000
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6277.37839,0.0,0.0,5414.32756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.2259900000004,0.0,0.0,0.0,0.0,2586.928185,0.0,0.0,0.0,0.0,2022.910875,0.0,0.0,0.0,1783.390371,0.0,0.0,0.0,0.0,1458.28151,0.0,0.0,0.0,0.0,1298.21945,0.0,0.0,1093.71885,0.0,995.08068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.646655,0.0,0.0,0.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6712.41105,6482.28168,0.0,0.0,0.0,5118.900105000001,4786.89956,4665.856685,0.0,4516.558599999999,0.0,0.0,0.0,0.0,2981.6899200000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144.65524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.5415599999999,803.11894,0.0,0.0,0.0,546.1239,0.0,0.0,0.0
2023-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6623.41536,0.0,0.0,0.0,4846.02116,0.0,0.0,0.0,0.0,4002.5407050000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161.6392749999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.21984,0.0,859.264,0.0,0.0,0.0,537.141325,0.0,0.0,0.0
2023-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7231.19104,6513.110175,6177.352930000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3978.082395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.7413800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.325,0.0,0.0,0.0,578.6621,0.0,0.0,0.0
2023-06-26,0.0,0.0,0.0,0.0,12701.31041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6308.090355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.01936,0.0,0.0,0.0,573.8191899999999,0.0,0.0,0.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7320.4505,6682.089375,6367.10845,6016.90992,5678.7193,0.0,0.0,0.0,0.0,0.0,4014.34443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.39836,0.0,0.0,0.0,0.0,1048.0213350000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.8435250000001,0.0,0.0,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6828.931505,0.0,6057.44454,5785.27766,0.0,0.0,0.0,0.0,0.0,0.0,3815.83275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.73228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.4937800000002,0.0,0.0,0.0,708.74778,0.0,0.0,0.0,514.26921,0.0,0.0,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6711.35894,6334.1158399999995,0.0,0.0,0.0,5158.42152,0.0,0.0,0.0,0.0,3811.195295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587.28865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.0369600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.3846449999999,0.0,0.0,1220.4672,0.0,1034.85528,0.0,0.0,758.9465,747.41268,0.0,0.0,0.0,536.4766750000001,0.0,0.0,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6650.014088,6463.625599999999,6147.36189,5505.7586249999995,0.0,5059.731125,0.0,0.0,0.0,4116.88641,3792.70077,3719.90718,0.0,0.0,0.0,3183.970825,0.0,0.0,0.0,0.0,2608.4780400000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.8848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.3392900000001,0.0,783.5392649999999,0.0,689.372775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6645.90927,0.0,0.0,0.0,5171.286770000001,0.0,0.0,0.0,0.0,3822.45125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.099605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5292.80141,0.0,0.0,0.0,0.0,0.0,3864.662285,3666.1643999999997,0.0,0.0,0.0,3055.735,0.0,0.0,0.0,0.0,2414.20129,0.0,0.0,0.0,0.0,2016.70062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.16066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.1499200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6371.2092,0.0,0.0,5357.882994999999,0.0,0.0,4554.851624999999,4273.4021,4313.21132,3788.8429149999997,0.0,0.0,0.0,3444.4344,0.0,0.0,0.0,0.0,2668.3779,0.0,0.0,0.0,0.0,2160.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.17875,0.0,0.0,0.0,0.0,782.5870949999999,720.8594449999999,0.0,0.0,0.0,480.010665,0.0,0.0,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4807.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223.57935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5955.4833,5653.69805,0.0,0.0,0.0,0.0,0.0,4111.089641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.860051,0.0,0.0,0.0,0.0,2127.1089,0.0,0.0,0.0,1763.799594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.162404,0.0,0.0,0.0,0.0,1076.7967,0.0,0.0,707.58764,638.0094,0.0,0.0,0.0,476.85502,0.0,0.0,0.0
